"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US42049","Erie County, Pennsylvania","109705","1868","73.4","1.6","21.3","1.5","36.6","1.5","7.4","1.1","4.4","0.8","21.8","1.4","67945","2897","15.6","1.5","34.3","2.5","27.0","2.4","8.1","1.6","11.6","1.7","3.4","1.2","276207","*****","87.5","0.4","7.3","0.6","0.2","0.1","1.8","0.1","0.1","0.1","0.7","0.4","2.4","0.5","4.1","*****","84.6","0.2","36.1","(X)","37.7","(X)","29.6","(X)","63819","2470","66537","3202","10079","2722","18524","759","10545","870","2488","632","18198","1484","78400","3890","39579","3873","61645","4939","108069","9266","66023","7578","120170","15014","77296","17732","25727","881","27664","1043","12430","1884","17223","10906","14281","5397","N","N","9532","3373","9041","4206","10198","3076","28311","1072","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42051","Fayette County, Pennsylvania","53662","1759","66.6","2.5","17.7","2.3","44.6","2.3","8.0","1.6","5.2","1.4","23.8","1.9","33312","2084","24.2","2.8","32.7","3.6","21.9","3.1","11.4","2.3","8.1","2.1","1.7","0.9","132733","*****","92.5","0.3","4.0","0.6","0.0","0.1","0.2","0.1","0.0","0.1","0.4","0.3","2.8","0.6","1.1","*****","92.0","0.1","37.2","(X)","36.5","(X)","29.2","(X)","56917","3296","59762","4514","13197","6759","17796","893","9244","1200","2053","490","19917","4146","68046","4886","35589","4234","52672","4418","100684","10796","70849","13076","133812","40237","75851","15244","24029","1352","25075","1444","12923","4619","N","N","N","N","N","N","N","N","9667","3551","N","N","25165","1452","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42055","Franklin County, Pennsylvania","60492","1081","74.1","2.3","21.8","2.3","36.5","2.2","4.6","1.3","1.6","0.6","27.1","2.0","41130","1882","18.6","2.2","32.2","3.2","31.9","3.2","9.2","2.1","6.9","1.7","1.2","0.7","153851","*****","92.8","0.8","4.2","0.5","0.3","0.4","1.1","0.3","0.0","0.1","0.4","0.5","1.1","0.7","5.5","*****","88.3","0.1","29.1","(X)","28.8","(X)","23.1","(X)","77464","6982","73669","5371","30529","21610","20068","1141","11735","1662","1763","975","24450","3270","90676","8928","84187","35215","74102","11540","97462","6803","93775","22555","143872","30700","125193","26055","30949","2535","31464","2668","28808","6511","N","N","33961","24385","N","N","N","N","6639","5903","17997","5764","32008","2830","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42063","Indiana County, Pennsylvania","34786","955","74.0","2.6","24.5","2.6","35.8","2.6","6.2","1.4","3.2","1.2","23.7","2.7","21239","1160","19.6","2.6","33.8","3.9","28.7","3.3","8.4","2.3","7.7","1.8","1.9","1.1","86364","*****","94.8","0.3","2.6","0.7","0.3","0.5","1.1","0.6","0.1","0.1","0.2","0.2","0.9","0.6","1.3","*****","94.0","0.1","38.1","(X)","37.3","(X)","32.0","(X)","59117","2913","59221","4049","8574","2670","18589","967","10123","1482","2445","1131","18303","2521","72397","4526","43898","5537","56849","9564","101477","11475","73037","14016","94695","7450","110049","86193","24215","1280","24679","1361","7091","4396","N","N","N","N","N","N","N","N","29859","11019","23890","15577","24592","1323","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42069","Lackawanna County, Pennsylvania","86203","1844","71.2","1.9","21.6","1.7","40.7","1.7","5.8","1.3","3.8","0.8","17.6","1.5","50976","2512","19.5","2.4","30.4","3.2","28.0","3.3","9.4","2.2","9.8","1.8","3.0","0.9","211321","*****","91.7","0.7","2.8","0.6","0.1","0.1","2.5","0.4","0.0","0.1","0.6","0.3","2.3","0.8","7.1","*****","86.0","0.2","39.6","(X)","37.5","(X)","31.4","(X)","64366","2397","70445","3288","8211","2398","18219","854","10468","2526","2111","658","18267","1519","79791","3335","38551","5002","63663","5903","107940","8399","70829","12226","133468","14671","101744","19283","27126","1015","28081","1124","18154","5255","N","N","20080","8291","N","N","17763","7312","10067","6116","11646","1989","29172","1145","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42071","Lancaster County, Pennsylvania","196807","2063","79.8","1.0","27.1","1.1","33.6","1.1","4.3","0.7","3.4","0.7","19.1","1.1","136226","2974","13.1","1.1","29.6","1.8","34.5","2.0","8.0","1.1","10.7","1.1","4.0","0.9","538500","*****","89.5","0.6","4.4","0.4","0.1","0.1","2.0","0.3","0.0","0.1","1.7","0.4","2.3","0.4","10.2","*****","82.4","0.1","36.6","(X)","36.4","(X)","29.8","(X)","79344","2506","78032","2835","18251","3779","19812","563","9856","789","2363","497","20098","1676","91505","3793","52109","7788","69377","6373","110320","5599","86102","17303","139745","12556","104292","12886","29740","902","31126","1048","20869","4927","N","N","20876","4101","N","N","14277","2842","11852","3358","15163","1658","32438","1114","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42073","Lawrence County, Pennsylvania","35861","921","72.5","2.3","23.2","2.4","42.0","2.2","6.2","1.3","4.3","1.3","25.0","2.5","23510","1393","16.2","2.6","34.0","4.0","29.3","3.5","9.7","2.0","8.1","1.8","2.7","1.2","87294","*****","93.3","0.3","4.7","0.6","0.1","0.1","0.4","0.2","0.0","0.1","0.2","0.3","1.5","0.6","1.4","*****","92.3","0.1","32.9","(X)","32.8","(X)","25.9","(X)","65697","5802","64116","4564","23756","19865","18242","1100","8903","1168","1185","487","15854","2338","82336","8639","73888","48328","55057","6321","101670","10347","80308","16146","112134","10450","183478","96798","27772","2415","28873","2540","13630","4409","N","N","5948","4284","N","N","N","N","9363","6796","31483","20254","28891","2565","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42075","Lebanon County, Pennsylvania","51143","1532","73.9","2.6","23.7","2.6","38.5","2.5","5.1","1.4","2.5","1.0","24.8","2.3","35259","1876","17.1","2.3","29.4","3.0","34.6","2.8","8.9","2.3","7.5","1.8","2.5","1.1","138863","*****","87.1","1.4","2.6","0.7","0.1","0.1","1.5","0.1","0.0","0.1","6.7","1.7","2.1","1.1","12.7","*****","82.8","0.1","39.9","(X)","41.5","(X)","38.1","(X)","70452","4314","70285","3879","15175","5547","19344","818","11191","1774","1352","431","23202","7322","80292","5219","62118","16169","62290","10379","95633","5238","71436","12754","122065","16720","111523","31474","27449","1557","28953","1800","19109","7484","N","N","22516","8656","N","N","15854","2651","16040","4302","16227","2213","29502","1810","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42077","Lehigh County, Pennsylvania","139199","1278","77.1","1.7","22.2","1.4","34.9","1.5","5.5","1.0","3.3","0.8","19.8","1.4","93392","3391","13.9","1.3","33.7","2.5","31.3","2.4","8.9","1.4","8.9","1.1","3.3","1.3","363147","*****","78.9","1.4","7.3","0.8","0.1","0.1","3.2","0.3","0.0","0.1","7.4","1.2","3.0","0.6","23.3","*****","65.6","0.2","35.0","(X)","35.4","(X)","28.2","(X)","82854","3625","84648","3772","20507","7239","18697","579","9630","1312","2167","472","22466","5851","94656","4244","55204","10882","73275","10662","130979","7890","77721","8026","133904","10995","76047","18790","32424","1399","35381","1697","20065","2639","8941","4941","49620","10998","N","N","14113","2111","12826","3896","14425","944","39534","2060","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42079","Luzerne County, Pennsylvania","124118","2369","71.7","1.3","20.2","1.4","38.8","1.4","5.9","1.1","3.5","0.7","22.8","1.6","76894","2806","16.4","1.5","31.4","2.5","31.0","2.2","9.9","1.5","8.5","1.2","2.7","0.7","316383","*****","90.2","0.9","4.4","0.6","0.1","0.1","1.2","0.1","0.0","0.1","2.2","0.8","1.8","0.5","10.7","*****","83.1","0.1","39.0","(X)","39.1","(X)","31.7","(X)","64446","2272","69051","2821","11093","3178","17400","462","9878","1187","1716","502","17940","1783","78733","3325","36999","2912","59041","7037","106643","5011","74992","8849","129118","15314","94832","11968","26893","861","28273","904","8380","2219","22917","9895","49636","17691","N","N","9952","2639","9787","3692","12327","1594","29478","966","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42081","Lycoming County, Pennsylvania","45525","1417","75.3","2.5","25.0","2.4","38.7","2.7","5.0","1.5","3.8","1.2","23.5","2.5","29498","1520","17.5","2.9","31.8","3.7","34.9","3.5","6.3","1.5","8.0","1.6","1.5","0.9","115248","*****","92.4","0.3","4.5","0.8","0.0","0.1","0.6","0.2","0.0","0.1","0.3","0.3","2.3","0.8","1.9","*****","90.8","0.1","35.6","(X)","36.4","(X)","29.0","(X)","61228","3957","58870","2861","11746","6290","19244","771","9964","1253","1768","750","21533","6268","70694","3384","44000","7262","54913","5578","90507","5023","67311","11274","109436","10914","60744","17657","25222","1483","26278","1593","14341","4022","N","N","14810","13313","N","N","7946","11950","7982","4130","20587","9245","26324","1631","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42085","Mercer County, Pennsylvania","45630","1336","71.7","2.3","24.4","2.1","43.2","2.2","6.4","1.5","2.8","1.0","27.6","2.2","30630","1559","18.5","2.1","32.5","3.2","27.3","3.0","8.9","2.4","10.1","1.9","2.7","1.3","112913","*****","91.4","0.2","5.7","0.7","0.1","0.1","0.8","0.2","0.0","0.1","0.1","0.2","1.9","0.7","1.4","*****","90.3","0.1","31.4","(X)","32.8","(X)","24.8","(X)","64329","3672","65157","5182","10945","2736","19535","1064","9414","1028","1534","745","17001","1755","75593","5193","45812","4656","59873","5750","102217","14296","72152","13013","111214","16476","77854","11588","26486","1767","27353","1821","17686","4225","N","N","N","N","N","N","N","N","8486","4080","11750","5057","27521","1823","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42089","Monroe County, Pennsylvania","57284","2360","74.3","2.8","16.9","2.5","39.2","2.9","4.5","1.7","3.0","1.1","24.7","2.4","37671","2728","16.7","2.3","30.6","4.0","28.1","3.9","9.0","2.0","13.5","2.8","2.2","0.9","166098","*****","75.1","1.9","13.9","1.4","0.2","0.2","2.1","0.6","0.1","0.2","5.4","2.1","3.2","1.3","15.4","*****","67.0","0.1","41.6","(X)","45.3","(X)","33.5","(X)","76141","4879","78906","5571","14256","5094","19522","1067","10257","2237","1581","441","22883","3960","90511","6385","54446","8824","69176","10167","118949","12359","83063","13446","129497","18777","90341","40750","28115","1649","29434","1774","29534","5491","N","N","17259","6047","N","N","20550","5280","9836","3550","25930","4395","28972","1955","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42091","Montgomery County, Pennsylvania","312447","2361","80.9","0.8","30.1","1.0","32.7","0.7","2.7","0.4","1.7","0.3","18.2","0.8","214764","3035","11.5","0.9","27.8","1.5","39.1","1.5","8.4","0.9","11.3","0.9","1.9","0.3","821725","*****","79.7","0.3","8.9","0.3","0.1","0.1","7.4","0.2","0.0","0.1","1.2","0.3","2.7","0.3","5.0","*****","76.3","0.1","31.9","(X)","32.2","(X)","26.4","(X)","113622","2238","114468","2577","23454","2856","22029","424","11041","1096","3232","603","28897","3119","135127","3161","80563","10860","99478","5315","169104","5287","110258","9401","179661","9177","132379","19460","43842","859","46965","1073","32480","3032","22582","7203","38782","3810","29029","15738","17511","4126","15677","2805","23770","3883","47963","1127","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42095","Northampton County, Pennsylvania","111760","1913","79.2","1.5","25.7","1.6","36.2","1.4","4.5","0.7","3.8","0.8","22.8","1.6","78821","2592","14.1","1.6","28.6","2.5","31.2","2.2","10.3","1.9","12.5","1.6","3.3","1.0","302294","*****","87.0","1.1","5.3","0.6","0.2","0.1","2.8","0.2","0.0","0.1","1.6","0.6","3.2","1.1","12.9","*****","77.4","0.1","30.1","(X)","30.3","(X)","23.2","(X)","83297","4115","80150","3149","18892","7990","21362","789","10183","1115","2980","653","23355","2777","94331","4972","55968","15171","78023","10200","115983","6217","86871","8332","124522","9210","103101","20899","31852","1608","33033","1756","26379","3271","N","N","32245","11865","N","N","19430","5389","14512","3796","19188","2196","34695","1879","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42097","Northumberland County, Pennsylvania","38098","1272","73.6","2.6","21.2","2.7","39.5","2.1","5.5","2.0","3.6","1.5","24.0","2.4","24845","1381","14.5","2.7","35.4","3.9","30.0","3.7","10.1","2.6","9.1","2.0","0.8","0.6","92541","*****","94.8","0.7","2.7","0.4","0.1","0.2","0.5","0.1","0.0","0.1","0.7","0.6","1.2","0.5","3.4","*****","92.7","0.1","44.4","(X)","45.6","(X)","38.4","(X)","59110","2850","60730","3103","8992","4923","17741","778","7816","906","1450","502","18108","2966","69714","3912","36382","6152","52338","6062","93615","5926","68944","10160","104566","11858","161955","63582","25018","1260","25710","1233","N","N","N","N","32646","28391","N","N","17212","8816","4999","3128","15001","5216","25944","1301","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42101","Philadelphia County, Pennsylvania","580205","5087","71.4","0.9","14.2","0.7","28.9","0.7","10.5","0.7","6.1","0.5","15.2","0.7","309558","5596","18.2","1.1","37.2","1.3","22.7","1.2","12.0","0.9","5.6","0.6","4.2","0.6","1567872","*****","40.4","0.6","42.2","0.4","0.4","0.1","7.1","0.2","0.0","0.1","6.7","0.5","3.3","0.4","14.4","*****","34.6","0.1","40.7","(X)","46.7","(X)","36.0","(X)","60857","1341","69143","1698","13273","2374","15729","325","9244","328","2376","281","19820","1382","71283","2022","27779","2021","52890","2254","119121","6472","69086","3774","126335","11236","97234","7628","24685","479","34365","927","18460","696","10675","3278","23142","1739","32912","27396","12834","1215","14217","1795","13503","883","37539","1105","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42107","Schuylkill County, Pennsylvania","58149","1566","70.4","1.6","18.3","2.1","43.1","2.0","5.3","1.1","3.4","1.0","24.9","2.0","38214","1803","19.5","2.1","32.2","2.8","30.2","2.9","10.3","2.4","6.9","1.5","0.9","0.5","143573","*****","93.3","0.8","3.0","0.5","0.2","0.1","0.6","0.2","0.0","0.1","1.6","0.8","1.3","0.6","4.0","*****","91.4","0.2","42.3","(X)","40.8","(X)","34.8","(X)","60421","2555","64337","3286","8123","3236","17609","640","9892","1076","2291","717","17253","1760","71455","3298","40179","5773","57467","5108","98594","7011","61220","8046","118125","9491","97608","33048","25430","1073","26137","1072","6339","2896","N","N","24518","9434","N","N","15690","12138","N","N","19473","9869","26357","1024","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42111","Somerset County, Pennsylvania","29189","1127","67.3","2.3","24.9","2.3","42.8","2.4","6.8","1.7","3.7","1.4","28.5","2.6","19345","1135","20.9","3.0","29.8","3.5","31.4","3.3","6.6","1.7","9.4","2.4","1.9","0.8","75061","*****","95.5","0.6","2.7","0.7","0.1","0.1","0.5","0.6","0.0","0.2","0.2","0.2","1.0","0.3","N","N","N","N","34.3","(X)","33.1","(X)","29.5","(X)","56742","3052","59657","3778","8706","4185","17723","755","9292","766","1571","600","15088","2003","67505","3449","41739","6882","47521","3737","94586","8538","61830","7874","98518","7005","83660","17292","23227","1188","23811","1200","5786","2946","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42125","Washington County, Pennsylvania","83117","1697","73.4","2.1","26.3","2.0","40.0","1.6","5.1","1.0","2.4","0.7","24.8","1.7","54369","1910","16.6","2.0","31.4","2.5","32.9","3.0","9.8","1.9","7.6","1.5","1.7","0.7","207981","*****","93.5","0.5","3.0","0.5","0.1","0.2","1.0","0.2","0.0","0.1","0.6","0.5","1.9","0.5","1.7","*****","92.4","0.1","36.3","(X)","35.3","(X)","29.5","(X)","78066","4296","80506","5183","15596","4187","19551","704","10169","1189","1735","925","20687","2253","95813","6003","54566","7621","71170","6087","134145","13760","88542","11890","127559","13702","111906","19972","32270","1717","33142","1777","16366","3838","N","N","41017","29377","N","N","15207","4520","15196","3946","15803","4277","33375","1786","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42129","Westmoreland County, Pennsylvania","148238","2416","71.7","1.3","25.1","1.4","39.4","1.2","6.7","1.0","2.9","0.6","24.5","1.3","99302","2519","18.8","1.3","29.3","2.1","31.3","1.7","9.0","1.2","9.8","1.0","1.9","0.7","355458","*****","94.7","0.2","2.7","0.4","0.0","0.1","1.0","0.1","0.0","0.1","0.2","0.1","1.3","0.3","1.1","*****","94.0","0.1","36.5","(X)","37.1","(X)","28.9","(X)","72166","2303","75596","2889","10897","1967","20583","538","10650","1001","3057","1045","19762","1443","87698","3148","48034","3672","72535","5748","114177","5765","78869","6894","130326","10761","99144","18466","30677","904","31126","937","18095","4521","N","N","48021","28796","N","N","N","N","15153","9423","20368","6167","31179","935","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US42133","York County, Pennsylvania","169885","2322","78.1","1.2","22.8","1.4","34.4","1.2","5.2","1.0","2.3","0.5","21.4","1.3","117745","3263","13.6","1.2","30.3","2.0","33.4","2.0","9.3","1.3","10.6","1.2","2.8","0.9","443744","*****","88.3","0.6","5.8","0.5","0.2","0.1","1.6","0.1","0.1","0.1","1.8","0.6","2.3","0.5","7.2","*****","83.9","0.1","28.9","(X)","28.9","(X)","22.1","(X)","75945","2062","78090","2512","10011","1766","20076","720","10116","1204","1880","488","19573","1528","85352","2750","45351","4152","67585","5955","107602","3961","73148","5470","124096","6279","101105","14115","29610","858","30821","932","23200","3348","66963","39600","20708","6109","N","N","18352","6198","11045","2805","14377","1914","31721","951","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US44003","Kent County, Rhode Island","67747","1646","75.4","2.6","20.7","2.1","33.3","1.7","8.7","1.9","3.7","1.5","20.1","1.9","42186","2231","14.6","2.5","29.8","3.3","31.2","3.8","11.0","2.6","9.8","2.4","3.6","1.5","164614","*****","92.1","0.7","1.7","0.4","0.1","0.2","2.2","0.7","0.1","0.1","1.2","0.6","2.7","0.9","4.6","*****","89.0","0.4","33.9","(X)","35.3","(X)","27.5","(X)","85413","5671","88365","6190","25526","8655","18619","859","12740","1650","2010","1325","22622","3194","103601","8668","46670","7555","91600","19960","125868","14657","84603","11029","162837","33091","137417","53027","36548","2253","37143","2369","32689","10900","N","N","36765","9876","N","N","33901","13791","19603","15556","22315","4277","37700","2481","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US44005","Newport County, Rhode Island","35078","1398","76.5","3.0","28.8","3.1","39.0","3.2","4.4","1.5","3.9","1.5","22.6","3.2","21695","1517","16.2","3.2","31.1","4.9","34.4","5.0","9.5","3.2","6.0","2.1","2.8","1.7","82784","*****","89.8","1.2","3.7","1.1","0.2","0.3","2.3","0.3","0.4","0.6","1.3","1.1","2.4","1.3","5.8","*****","85.6","0.3","37.8","(X)","36.0","(X)","29.6","(X)","96121","9148","91288","9722","34845","14747","18934","1250","11582","2512","4269","1442","30225","5912","113521","11749","68842","12932","93465","15828","148533","23827","104541","22711","157988","36766","99645","29717","41696","3718","43610","4301","26586","6120","N","N","31743","16089","N","N","N","N","22554","9542","19293","9107","44718","4315","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US44007","Providence County, Rhode Island","235728","3084","74.5","1.2","20.6","1.0","31.4","1.1","9.6","1.0","3.9","0.6","16.6","1.0","139535","3986","14.4","1.4","32.6","2.4","29.3","2.0","12.3","1.4","8.0","1.1","3.4","0.8","633673","*****","72.7","1.0","9.3","0.6","0.7","0.3","4.2","0.3","0.1","0.1","9.1","0.9","3.9","0.7","22.1","*****","61.8","0.4","34.4","(X)","36.2","(X)","29.7","(X)","72289","2184","77393","2493","16960","4036","16704","553","10055","587","3497","855","22568","2218","85833","2678","40311","3606","59465","4366","124630","6953","70241","4424","144901","11088","113858","11566","28960","808","33150","1048","19756","2145","16880","5954","25587","4011","N","N","14030","1519","13694","2561","16398","1683","35763","1060","(X)","(X)","(X)","(X)","(X)","(X)"
